video_id,author,text,publishedAt,sentiment
pRIplSVOfhE,@DesiPattern,"Dear storyteller's, just take it lite. She was just trying to say that whatever happening in india today, it was completely opposite until 2014. That's it. We love today's india and she loves India which was before May-2014. Understood?
Basically, we Indians doesn't care what the fuck she (Roy) thinks & writes. Thank you.",23/09/25 08:03,Negative
pRIplSVOfhE,@inexorableratul,😢😢,23/09/25 07:38,Negative
pRIplSVOfhE,@anitakulshrestha3007,"Isko  terrorist ke saath haath milana pasand hai 
Ab terrorist nhi mil rahe to pareshaan hai 
Jisne pura Kashmir jalaya 
Hindu ko bhagaya 
Uske saath dosti hai 
To ab to pareshan hogi hi",23/09/25 06:08,Negative
pRIplSVOfhE,@teri_maut_,"Mass killing?😂
Normally hindus are fearing from muslims. You can't live in a muslim surroundings, go and visit west bengal. Go and visit kashmir or in UP's muslim area.
Go and see the condition. She's just barking from her A.C room.
Muslim rules and haunting hindu civilization wheather jain, sikhs, budhists. 
It's in whole world.",23/09/25 04:42,Negative
pRIplSVOfhE,@JafferSadiq-y8b,"Madam if you understand the SCRIPT OF ZIONISTS you will understand the future......nwo ...ie human slavery agenda2030....only ISLAM is the WALL standing between Freedom & slavery,hope you understand.",23/09/25 04:37,Negative
pRIplSVOfhE,@mukeshdang3138,So true.,23/09/25 04:13,Positive
pRIplSVOfhE,@rakeshjha9384,"तुम लोग ने कांग्रेस को डुबाया प्रजातंत्र के नाम पर.
स्मॉल पार्टी, एनजीओ बहुत मज़ा किया जिससे तब के विपक्ष को मौका
आज के शासन में छोटे पार्टी चुपचाप लगे है सरकार भी कमाने लगी",23/09/25 03:48,Negative
pRIplSVOfhE,@VijayKumar-mvveeeee,"You anti Indian get lost from India, if you are not safe getout of India.",23/09/25 03:05,Negative
pRIplSVOfhE,@Mentor-o1f,"India has turned into a country of stone age ,zero focus on development and rising prices ,all focus is on suprresing minorities",23/09/25 02:19,Negative
pRIplSVOfhE,@spookyfish6981,Much respect to you,23/09/25 01:06,Positive
pRIplSVOfhE,@TajamalGhumman,❤🇵🇰🫡,22/09/25 20:59,Positive
pRIplSVOfhE,@nagukrithi5990,"If Arundati Roy is not happy then India is growing economically and is successful. She hates a successful India. For her, India should always be a beggar country and that is what she prefers. Hindus should cease to exist is her thumb rule.  People like Arundati Roy were instrumental in changing the real history of India. For people like her, the history of India starts with Mughals and then Brits and nothing else. She is #1 hypocrite who will sell their souls to the devils if it involves money.",22/09/25 19:45,Negative
pRIplSVOfhE,@PradeepKumar-bu1pd,We can understand. We are strongly agree with you ...,22/09/25 18:24,Positive
pRIplSVOfhE,@Gully802,exactly very bad and difficult  situations india has been dragged into. bulldoging arbitrarily,22/09/25 17:20,Negative
pRIplSVOfhE,@sunitgupta4369,Arundhati Roy is the person who Befooled Hindus for Decades !! She can't face or Speak the Truth  .,22/09/25 17:01,Negative
pRIplSVOfhE,@dramamur,What rubbish!,22/09/25 16:20,Negative
pRIplSVOfhE,@tenzinnorbu134,Venom,22/09/25 16:18,Neutral
pRIplSVOfhE,@Wonderboy9-i8q,"You just have to practice Kali and Kalabhairava,to protect yourself and others! Jay Kalimaa!",22/09/25 15:01,Positive
pRIplSVOfhE,@sana6676,May Allah bless u dear sister❤,22/09/25 15:01,Positive
pRIplSVOfhE,@PTELanguageInstitute,She is the one smiling activist who is paid to speak only bad about INDIA by the Congress. Where were you when Congress was massacring Hindus in the 70's and 80s. Where is your voice pointing to a calamity? Muslims looted INDIA look at history.,22/09/25 14:25,Negative
pRIplSVOfhE,@JanaranjanParhi-vv5bk,"Please get out you toolkit anti-national, namak haraam",22/09/25 14:12,Negative
pRIplSVOfhE,@manojchauhan.channel,Rand,22/09/25 14:00,Neutral
pRIplSVOfhE,@maryterhase5712,Ma’am you’re the voice of our country ❤,22/09/25 12:01,Unknown
pRIplSVOfhE,@DavekiSegaranNair,What the terrorists did in Pahalgam cannot be forgiven.,22/09/25 11:54,Negative
pRIplSVOfhE,@DavekiSegaranNair,It all started because of the mission of the terrorists aim of Islamization of India. Bharath will never allow it. Ask the Islamic terrorists to stop first before blaming others.,22/09/25 11:53,Negative
pRIplSVOfhE,@akmonnappa7978,Maybe Afghanistan is safer!😮,22/09/25 11:03,Negative
pRIplSVOfhE,@kaypeebp-uz9lz,"AC room, glass of wine, pen and paper and a corrupt mind..... Who is stopping you ma'am.",22/09/25 10:02,Negative
pRIplSVOfhE,@anuragbanerjee2879,Yes WB is banning Taslima Nasin to come to Calcutta,22/09/25 09:44,Negative
pRIplSVOfhE,@aruproy7626,Doesn't she find any other way to stay relevant !! Its as if she lives in Gaza type situation n still enjoy the freedom of speaking utter rubbish !!,22/09/25 09:30,Negative
pRIplSVOfhE,@SLOTspeed47,If u feel so unsafe go & live from where u received Booker prize,22/09/25 09:08,Negative
pRIplSVOfhE,@SLOTspeed47,Name the M--lim brotherhood where mas$ killi-g is happening? Don't spread false propaganda.,22/09/25 09:07,Negative
pRIplSVOfhE,@ManishKumar-cc9nn,Why she doesn't raise her voice for Kashmiri pandits,22/09/25 08:34,Negative
pRIplSVOfhE,@Trader98V,😂😂😂,22/09/25 08:10,Positive
pRIplSVOfhE,@medcare-YT,Arundhati are you born before 1990 ?,22/09/25 07:40,Neutral
pRIplSVOfhE,@michellegomes9154,We people of India are the reason why bjp is winning. Sorry to say this but we live like a chalta hai attitude. We need to start  question. When everyone starts questioning then only bring about a change. We Indians are scared and controlled by just a group. This is sad. If we all rise up. It will take just seconds to bring down this government.,22/09/25 02:36,Negative
pRIplSVOfhE,@zzzbapuji,Thanks Mam for voicing our concerns.,22/09/25 02:35,Neutral
pRIplSVOfhE,@SanchitOP,Are we still living in democracy ?,22/09/25 01:19,Negative
pRIplSVOfhE,@meirzibran5158,It’s your choice and opinion,21/09/25 23:23,Neutral
pRIplSVOfhE,@Consciencekeeper1,Arundhati is Right...,21/09/25 22:32,Unknown
pRIplSVOfhE,@Sajidsheikh-c1t,"Madam you are in pray of many indians...
We are proud of you and your circle.....
Love you love you love you......
❤❤❤❤❤❤❤",21/09/25 19:35,Positive
pRIplSVOfhE,@bhavanikumar9513,"టాక్స్ దొబ్బుడమే తను సాధించిన ఘనత గా చెప్తున్నాడు. అంటే ప్రభుత్వం ఉన్నది టాక్స్ లు దొబ్బె ఒకే ఒక పని కోసమేనా? 
మరి ఆ దొబ్బే పని బ్రిటిష్ కూడా చేసింది కదా? ఆ మాత్రం దానికి మోడీ ఎందుకు? 
అంటే దేన్నైనా ఘనతగా చెప్పేయోచ్చా?

ఇక అభివృద్ధి చేద్దాం, సాధిద్దాం అంటున్నాడు. పదేళ్ళ దాకా గుర్తుకు రాలేదా? 
పదేళ్లు ఎవరైనా అడ్డం పడ్డారా? చేయొద్దని చెప్పారా? 
అభివృద్ధి ఉద్యోగ అవకాశాలు లేవనే కదా అన్ని ప్రజల చానల్స్ నిలదీస్తున్నాయి. మళ్లీ మన మాటే  మనకు అప్పజెప్పే ఆ స్పీచ్ ఏమిటి? అంటే భారతీయులు దద్దమ్మ నాయాళ్ల?

అభివృద్ధి సాధించాలి అంటున్నాడు, మరి 11 ఏళ్లు టాక్స్ లు ఎందుకు దొబ్బినట్లు? మరి అభివృద్ధి సాధించకుండా ఆ టాక్స్ డబ్బులు ఏం చేశావు? ఇంతవరకు అభివృద్ధి సాధించకుంటే టాక్స్ డబ్బులు వాపస్ చేయాలి. ఎలా ఉంచేసుకుంటాడు?

 పెట్రోల్ ధరలు తగ్గించడానికి వచ్చిన మోడీ, తగ్గించే బదులు 3 రెట్లు పెంచేశాడు. మళ్లీ రూపాయి విలువ 50 నుంచి 89 కి దివాలా తీయించాడు. పెట్రోల్ కు డబ్బు లూ దొబ్బా డు, రూపాయి విలువ నాశనం. దరిద్రానికి దరిద్రం రెండునూ. చేసింది లేదు గాని, ఫ్రీగా తిరిగిన రోడ్లు, ఇప్పుడు డబ్బులు కట్టకుంటే తిరగడానికి లేదు, అని టోల్ గేట్లు. వ్యాపారస్తులు వ్యాపారానికి తప్ప రోడ్డు ఎక్కడానికి లేదు.

ఏమిటో ఈ ఉపన్యాసం వినే వీళ్లు మూర్ఖులే అని నిర్ధారించాడా? బత్తాయి గోమూత్రం గాళ్లు 3-4% మాత్రమే ఉంటారు. వాళ్లను చూసి అందరూ మూర్ఖులే అనుకుంటే ఎట్లా? పనికిమాలిన దద్దమ్మలు అనుకుంటే ఎట్లా?",21/09/25 13:58,Negative
pRIplSVOfhE,@bhavanikumar9513,"Indians are of feudal mentality, false Pride mongers, and self exalting cult psychology. 
So Godi media is taking advantage of this weakness of Indians and making business out of it. It is a spreading false narratives, false Pride producing- manipulated histories to damage the brains of youth.
 women like Arundhati is only the hope to Bharat.",21/09/25 12:27,Negative
pRIplSVOfhE,@bhavanikumar9513,"Bharat is missing you madam.
 Bharat is under attack by Fascists & filthy rich monopolising traders. Arundhati like women are the only hope to Bharat to come like Durga Devi to save Bharat from these fascist looters.",21/09/25 12:22,Negative
pRIplSVOfhE,@umeshdongare1647,Total lie,21/09/25 11:46,Negative
pRIplSVOfhE,@idgaindian,India didn't become dangerous... You are trying to turn indian against India.. then playing a victim card... Shameless,21/09/25 11:39,Negative
pRIplSVOfhE,@StacyJordan-cl1ve,"I'm not sure how old this video is, be assured things are getting in a space for change , devine takes things in control , things go totally worst and then something more interesting happens truth , emerges , and a new model for country and world is formulated so that nothing like this happens again. That can happen only if we follow the old model of societies structure with modern approach , and there were many who contributed in the making of this nation and they never go away , they come back in a new form .",21/09/25 11:30,Neutral
pRIplSVOfhE,@psyt2025,"Don't tell lies 😮, Say both sides of the story in India !!
Say something about conditions of Hindus in Bangladesh and Pakistan  !!",21/09/25 11:28,Negative
pRIplSVOfhE,@skkhaledurraheman4859,Brave Lady ❤,21/09/25 11:18,Positive
pRIplSVOfhE,@ravijeeverma876,Leave just leave my country,21/09/25 10:24,Negative
pRIplSVOfhE,@dkenchambax,Anti nationals..,21/09/25 10:15,Negative
pRIplSVOfhE,@abhiastheysay,Mass killing?? I have lost all respect for you. Are you lost all sanity? U do need medical attention,21/09/25 10:05,Negative
pRIplSVOfhE,@afaquemohamedhabib323,"If people like you are fearing the state,then what happens to the hapless and powerless citizens?.",21/09/25 09:09,Negative
pRIplSVOfhE,@humairamahmud8254,Pakistan is in the same condition,21/09/25 08:00,Negative
pRIplSVOfhE,@humairamahmud8254,"Immense respect for you, Ms Roy.",21/09/25 07:59,Positive
pRIplSVOfhE,@vishalmukherjee1876,It is so dangerous to live in India but still living,21/09/25 05:39,Negative
pRIplSVOfhE,@JatinderPhoolka,Literature holds a mirror  to the age.What can you pen down .....,21/09/25 03:04,Negative
pRIplSVOfhE,@positionvector,Ms Roy is 100% true. I pray for her safety and persons like herself who are at their DNA secular and anti fascist,21/09/25 02:12,Negative
pRIplSVOfhE,@ShonketRay,"No point cribbing to third parties, would rather have an open debate with her likes of intellectuals on both left/right and politicians debate on facts on a common platform",20/09/25 23:02,Neutral
pRIplSVOfhE,@PunitKhanna-s2i,You are literally hallucinating ma'am,20/09/25 19:47,Negative
pRIplSVOfhE,@PunitKhanna-s2i,You are absolutely wrong & anti national,20/09/25 19:46,Negative
pRIplSVOfhE,@roshanpatel7014,Traitor,20/09/25 19:25,Negative
pRIplSVOfhE,@DidwmNarzary-jq4hb,"Arundhati Roy a bengali women should know that illegal immigrants have entered India since Bangladeshi independence as of today Bengal have sheltered Millions of Bangladeshis and millions have received permanent citizenship through illegal work's of government people in India, Me myself as a people from largest minority from Assam have faced many difficulties we even had a communal violence against Bengali speaking Bangladeshi in 2012 thanks to BJP government they are bulldoze now in illegal lands and i pray they drive all illegal immigrants out of my country.",20/09/25 19:02,Negative
pRIplSVOfhE,@arpitpatra,😂😂😂 she does not live in india,20/09/25 18:08,Negative
pRIplSVOfhE,@New-kg6yy,"Dramebaaz aurat
😂😂😂😂😂😂😂😂😂",20/09/25 17:37,Negative
